Instances,Source,feature_SmallerBetterPairs,feature_FirstWeight,feature_ReducedMaxCardinality,feature_ReducedPolyfitLinear,feature_f,feature_t2,feature_t3,feature_minWeight,feature_t1,algo_Combo
knapPI_12_10000_1000_92,data set A,0.132154915491549,0.0558823529411765,0.9618,0.985390260520016,0.9616961696169617,7.732583996388492,-0.7122620120483597,0.9997910862330156,9.334892221197544,-1.329311770481782
knapPI_6_50_10000000_37,data set A,0.0,0.0190528926115698,0.64,1.0,0.6122448979591837,-4.285984072871383,4.19883233047368,0.9382735431220685,6.631155602084577,-0.8740337486233519
knapPI_3_200_1000000_79,data set A,1.0,0.0183309000576355,0.88,1.0,0.542713567839196,-4.402092229943685,-6.440549386199215,0.9896173699520271,9.738894095112599,-2.4184774952875507
knapPI_13_5000_1000_84,data set A,0.490282296459292,0.0118279569892473,0.9484,0.977622110717998,0.48209641928385677,5.659741996645758,-3.138496407305062,0.9993466495583149,7.909864310163814,-3.5542006094202794
knapPI_13_10000_1000_98,data set A,0.315666246624662,0.0773333333333333,0.9854,0.998833248497955,0.980998099809981,7.730855356933131,-0.5622365617386829,0.9998152172182356,10.683583271914326,-3.128279671141188
knapPI_3_500_1000000_14,data set A,1.0,0.00690170493805338,0.36,1.0,0.07214428857715431,-3.3045524105724575,-6.350972367189842,0.9887377137037082,10.144454891531481,-3.598452587152311
knapPI_13_5000_1000_88,data set A,0.453995199039808,0.0278481012658228,0.954,0.973063354739236,0.8063612722544509,5.658794941744289,-4.648839281776725,0.9993968896738896,8.033763451038068,-3.3706273143981735
knapPI_3_50_10000000_30,data set A,1.0,0.0380609844220093,0.54,1.0,0.16326530612244897,-4.241385852171036,2.8761119895170326,0.9328203741297976,6.191205204977045,-1.2298591835171164
knapPI_14_10000_1000_6,data set A,0.952443444344434,0.001,0.496505125815471,0.943082432147553,0.030503050305030505,0.04947461071032448,-6.443398409273855,0.9991690763452654,7.764757781833752,-4.81427764005249
knapPI_6_50_10000000_8,data set A,0.0,0.0282431383951839,0.24,1.0,0.20408163265306123,-5.093381758892531,-3.3962023793031113,0.8593763964989043,0.6567075217858125,-1.5434025058742773
knapPI_6_50_1000000_60,data set A,0.0,0.0531968304774427,0.78,1.0,0.7551020408163265,-4.468818997794721,-0.7589116238328077,0.9570220797670137,4.652667920740514,-1.4316816345815062
knapPI_15_5000_1000_69,data set A,0.61752550510102,0.001,0.8256,0.999991956565168,0.5615123024604921,-1.1367361276593426,-6.41602146085616,0.9995177249151665,8.993169410680888,-1.4489191281597507
knapPI_13_2000_1000_23,data set A,0.417669834917459,0.0392857142857143,0.617086662569146,0.983265206771644,0.26163081540770383,2.9169977363747046,-2.725770085223111,0.998261989440766,2.356943800049556,-4.174585037181149
knapPI_3_50_10000000_27,data set A,1.0,0.000129430040712449,0.54,1.0,0.12244897959183673,-4.521030496297279,4.569351853075001,0.9329130640937519,5.69833193616641,3.117646112552938
knapPI_11_5000_1000_77,data set A,0.12757775555111,0.0541666666666667,0.613120567375886,0.952007800709776,0.8923784756951391,5.662888852920927,-1.220311912776171,0.9995365527053605,6.701275494878196,-2.6868002333780985
knapPI_6_50_100000_52,data set A,0.0,0.0211076704401239,0.76,1.0,0.7346938775510204,-4.422797810673847,-4.9791042201735545,0.9423416577243139,1.1827180286992705,-3.995087133932377
knapPI_13_10000_1000_3,data set A,0.355078667866787,0.0611111111111111,0.236396814863968,0.998947552695691,0.09020902090209021,7.729307135663888,-2.600715922078247,0.99909338168631,3.9152567475080318,-2.7717652514378037
knapPI_6_50_1000000_15,data set A,0.0,0.000982066259199816,0.36,1.0,0.32653061224489793,-4.729950000969202,0.6816840256214893,0.9010551238407499,0.9856300150681663,-3.6225446574337736
knapPI_6_50_10000000_22,data set A,0.0,0.00594988605591758,0.48,1.0,0.4489795918367347,-3.706359512723383,1.3470637667216039,0.9101153535541705,5.079708677035851,-0.27575728532010296
knapPI_13_5000_1000_79,data set A,0.459850370074015,0.0232323232323232,0.9228,0.981112374758986,0.49249849969994,5.657743311872581,-3.4454090259848282,0.9993683136525275,8.185160239668715,-3.079779505948865
knapPI_6_100_1000000_25,data set A,0.0,0.000858260021522055,0.5,1.0,0.48484848484848486,-4.544736062859215,-6.383678883604755,0.9614413649375182,5.819079574304679,-2.805601834448534
knapPI_13_5000_1000_11,data set A,0.285657611522304,0.0867256637168142,0.298,0.999411016751442,0.21384276855371073,5.661311817113955,-2.853611932064622,0.9987787280030485,6.657206843419492,-2.1391268683733076
knapPI_4_500_1000000_5,data set A,0.0,0.0915822195778965,0.0921501706484642,1.0,0.17034068136272545,-3.8923039896644136,-4.813293569631813,0.9837316147256839,8.678786230071918,-0.5404090716850717
knapPI_6_100_10000000_4,data set A,0.0,0.000229518921681402,0.2,1.0,0.18181818181818182,-4.156719430739089,-4.845967996999945,0.9154483613412762,3.355529365186268,-2.9401923544928033
knapPI_6_200_1000000_65,data set A,0.0,0.00295967257932103,0.81,1.0,0.8040201005025126,-4.770978723579611,-6.452447042847864,0.9873522222070791,9.447177607057396,-2.792238633970025
knapPI_13_5000_1000_42,data set A,0.442766153230646,0.0321212121212121,0.715336134453782,0.995097044382868,0.3634726945389078,5.6491900197843075,-2.7726280831668637,0.99937674914273,8.051049367511538,-2.366738887602938
knapPI_14_5000_1000_73,data set A,0.953018523704741,0.001,0.8492,0.98305101029857,0.48569713942788556,-1.1385429549368924,-6.252193620789077,0.9995346739892731,9.034327328173276,-3.047899849411646
knapPI_12_10000_1000_34,data set A,0.0,0.00990990990990991,0.720726361928616,0.99844725151379,0.7484748474847485,7.740643908223197,-3.056166043278665,0.999449036779427,8.716965489055823,-0.12414311135122237
knapPI_4_200_1000000_62,data set A,0.0,0.0980430859463118,0.76,1.0,0.7537688442211056,-3.9597518402502963,-6.3924729303481795,0.9886868018983588,9.659689379818175,-2.1551266341558004
knapPI_13_2000_1000_78,data set A,0.351087543771886,0.06171875,0.892,0.995253834850797,0.8094047023511756,2.907822158413494,-2.5449294653212795,0.9988905675436847,6.506117927477873,-4.031137512746397
knapPI_3_100_100000_49,data set A,1.0,0.00681672154847,0.69,1.0,0.2828282828282828,-4.4035346713111325,-4.144539672132872,0.9729393759790527,3.699343775853618,-4.2216604339235335
knapPI_11_10000_1000_72,data set A,0.332961136113611,0.0707692307692308,0.842177156667017,0.630069502447451,0.7631763176317632,7.727830227878766,1.9213960397890701,0.99978884902353,10.216670215573867,-0.7272180174327422
knapPI_4_100_1000000_14,data set A,0.0,0.103991964466724,0.266666666666667,1.0,0.3333333333333333,-5.019390886014856,-5.332694219029916,0.9521241723790943,4.752187498802161,-3.618851865674579
knapPI_6_100_10000000_13,data set A,0.0,0.0184679493594826,0.36,1.0,0.3434343434343434,-4.203798775996159,-5.737810362251393,0.95281350838074,7.4816616502285855,1.02630260978907
knapPI_13_500_1000_22,data set A,0.268264529058116,0.0972527472527473,0.43,0.999990409668927,0.32064128256513025,-1.1120467290955234,-5.235877730204627,0.9918655047711943,1.5346063318440886,-5.48431158967944
knapPI_3_100_1000000_77,data set A,1.0,0.00790079873442307,0.87,1.0,0.5050505050505051,-4.427270431741489,-6.394560723349029,0.9798492253274077,7.537282861749092,-2.2364143338682703
knapPI_3_50_1000000_79,data set A,1.0,0.0184049883809437,0.88,1.0,0.5306122448979592,-4.1428640310827145,-4.906291459922249,0.9639942371988349,5.1174303756367845,-1.993272453282499
knapPI_12_5000_1000_29,data set A,0.475932306461292,0.0186440677966102,0.686,0.999712009159218,0.27545509101820365,5.667713580085492,-3.983652056477839,0.9992118124997698,5.828639460139028,-3.4853379191789045
knapPI_12_10000_1000_20,data set A,0.285325312531253,0.0860335195530726,0.594295444870158,0.998518547318265,0.29532953295329534,7.731312930003499,-2.6046505584033235,0.9995760810484524,10.214606883895174,-0.016580911895190172
knapPI_3_500_1000000_1,data set A,1.0,0.0011499107292976,0.49,1.0,0.004008016032064128,-3.7358895597174895,-6.622421671211642,0.9585246130463103,4.62770818395868,-3.718591855882331
knapPI_13_2000_1000_11,data set A,0.278887943971986,0.0867256637168142,0.299,0.999424466160886,0.22161080540270134,2.892901823802445,-3.999057627941892,0.996954076850984,3.913436864773897,-3.5771612367641543
knapPI_12_10000_1000_55,data set A,0.499912211221122,0.00180722891566265,0.800435097897027,0.998833730536652,0.36023602360236023,7.734112510256785,0.6244356655551959,0.9994961449038886,9.806441039810766,0.11364252442850693
knapPI_6_100_1000000_87,data set A,0.0,0.0111891355087185,0.93,1.0,0.9191919191919192,-4.812388127182146,-6.42241362644988,0.9797075846180991,7.56009656595112,-3.0727703394446886
knapPI_12_10000_1000_88,data set A,0.351966556655666,0.0607594936708861,0.895746606334842,0.998976822966527,0.9016901690169017,7.7351691904428455,-3.355033394846674,0.9997768448561587,10.590821907715037,-0.7585640764761271
knapPI_12_5000_1000_78,data set A,0.126003920784157,0.0548611111111111,0.851441241685144,0.962610869476645,0.8989797959591919,5.657701731086842,-4.465619930363842,0.9995132168290352,9.166576192293816,-2.7689970689029937
knapPI_13_5000_1000_28,data set A,0.444633966793359,0.0299492385786802,0.562611408199644,0.9973347295158,0.28905781156231247,5.661576876246975,-5.886892240465779,0.9994081930596821,7.734352620367872,-2.9879785260369345
knapPI_11_2000_1000_69,data set A,0.0226618309154577,0.017037037037037,0.893,0.986501253781595,0.8924462231115557,2.9141830453381874,-4.794375377432424,0.9983095717066283,5.497792247032439,-3.568754213270108
knapPI_12_10000_1000_17,data set A,0.151451905190519,0.0636363636363636,0.421013491979178,0.997209441288857,0.32323232323232326,7.7328287815014365,-1.5522584581258636,0.9995796898911269,6.015053319186747,-0.3504411510617802
knapPI_14_10000_1000_64,data set A,0.951192199219922,0.001,0.794,0.983413598632245,0.40644064406440644,0.07461634514921582,-4.606284822664541,0.9997523699386497,10.917419734686868,-2.453048740971023
knapPI_6_100_1000000_28,data set A,0.0,0.0107337335765072,0.5,1.0,0.48484848484848486,-4.171472140167698,-5.039417030019704,0.9683829360852289,6.071813010507175,-2.215334979407497
knapPI_4_200_1000000_44,data set A,0.0,0.0921387599016662,0.621212121212121,1.0,0.628140703517588,-4.232369912926446,-4.987044887421282,0.9865022240037566,9.199805714788772,-3.692662110774559
knapPI_11_5000_1000_75,data set A,0.451444128825765,0.026241134751773,0.875131164742917,0.95536594374478,0.49229845969193836,5.668203535525997,-2.7596106208454922,0.9993437361700378,8.619510807352038,-2.903202301226472
knapPI_6_100_1000000_56,data set A,0.0,0.00684576236532823,0.74,1.0,0.7272727272727273,-3.798686278926234,-5.211660518315733,0.9741542531442955,7.171728716228751,-3.558516256237844
knapPI_4_200_10000000_8,data set A,0.0,0.0985153609933871,0.25,1.0,0.22110552763819097,-4.006795038740154,-4.770509385317843,0.969437971424692,9.542065726173107,-1.62143516563393
knapPI_14_2000_1000_79,data set A,0.948898449224612,0.001,0.884,0.98215656089002,0.5427713856928464,-2.340860892507092,-5.117619834037164,0.9988862643502997,6.46794212228426,-3.3894624876340704
knapPI_13_5000_1000_18,data set A,0.316681576315263,0.0759036144578313,0.3974,0.998901185745531,0.26765353070614123,5.6591713824478,-4.491452068375961,0.9991177606855618,6.787632795556101,-1.8208682817034691
knapPI_12_10000_1000_50,data set A,0.034835803580358,0.021875,0.8005,0.994883629779248,0.8003800380038004,7.730438617242141,-3.4653400575611064,0.9996290736658457,7.84531777370191,0.353723330782658
knapPI_13_2000_1000_33,data set A,0.461208604302151,0.0213197969543147,0.6945,0.994369332880094,0.3186593296648324,2.918734854508684,-4.255582380460077,0.9979720915705151,5.068259752200197,-3.687149823466959
knapPI_13_2000_1000_45,data set A,0.499097548774387,0.00631578947368421,0.7995,0.980416745426975,0.3461730865432716,2.9166857638148818,-3.496750282919346,0.99753685261979,4.138140753054553,-3.8628304817665184
knapPI_11_10000_1000_71,data set A,0.350722352235224,0.0627777777777778,0.803800856531049,0.655913503577351,0.7294729472947294,7.730370748748695,0.1840179171771764,0.9997591700137427,11.482410799274911,-0.7746655848161494
knapPI_11_5000_1000_6,data set A,0.300774074814963,0.0830508474576271,0.2108,0.999668058393139,0.14682936587317463,5.656811328825712,-0.9695938485050484,0.9983291324034261,4.833317391742145,-2.2881981540387195
knapPI_13_10000_1000_32,data set A,0.322192399239924,0.0746478873239437,0.602045304596437,0.993929299454453,0.3688368836883688,7.7544652363447995,-3.5812772056736955,0.9996693804245192,9.40155591629653,-0.20034761994623623
knapPI_13_5000_1000_25,data set A,0.490241408281656,0.0116883116883117,0.6838,0.990988052711319,0.2540508101620324,5.670040541278914,-4.766667957184449,0.9991608482625277,5.90904603409126,-2.9063859269000627
knapPI_6_50_1000000_36,data set A,0.0,0.044806188004214,0.62,1.0,0.5918367346938775,-4.605374549985314,2.011508955832471,0.9433167441440654,3.5904411202187596,-3.5504254083641342
knapPI_15_5000_1000_48,data set A,0.608974674934987,0.001,0.6872,0.999991990447826,0.41448289657931586,-0.9928562562484028,-5.2276491774288685,0.999423226941526,8.592119260230406,-4.02541771258089
knapPI_12_5000_1000_7,data set A,0.310521384276855,0.0788732394366197,0.23,0.999800930040443,0.16263252650530105,5.6588587250453095,-0.8181447202043395,0.9986031656020148,5.228632475478081,-2.8792206813450214
knapPI_3_100_100000_26,data set A,1.0,0.0184694434891672,0.49,1.0,0.1414141414141414,-3.7770132123709717,-6.124230591460092,0.9631792102598717,2.7522825401257873,-3.9004344361740064
knapPI_14_10000_1000_75,data set A,0.95328202820282,0.001,0.8614,0.983861834905059,0.5005500550055005,0.06332155570659642,-6.113844714685228,0.9997692768396554,11.07144230672154,-3.4743326588605297
knapPI_13_5000_1000_57,data set A,0.320962032406481,0.0729411764705882,0.7466,0.998601116453896,0.4930986197239448,5.656649292849842,-2.2245897093869833,0.9994854215053026,8.32599168652854,-1.286435268370562
knapPI_6_100_1000000_85,data set A,0.0,0.0113503501825614,0.93,1.0,0.9191919191919192,-4.491835013407794,-5.354266816120005,0.9787406787484597,7.4460470883816186,-2.808799689503875
knapPI_12_10000_1000_64,data set A,0.376005920592059,0.0546052631578947,0.82,0.976420550164985,0.4951495149514952,7.734627997880295,0.25293842484943774,0.9997511163842617,11.034609472566707,0.37572929393120463
knapPI_13_5000_1000_30,data set A,0.47611874374875,0.0192307692307692,0.6852,0.988173488850455,0.2862572514502901,5.664346229889588,-0.9082044579187589,0.999282406506596,4.772139703872454,-1.6166556101483256
knapPI_4_50_1000000_47,data set A,0.0,0.120051855181097,0.66,1.0,0.6326530612244898,-4.4366844538223855,-0.7410707485368341,0.9464615363563318,4.431439104499621,-2.143842425561003
knapPI_12_2000_1000_87,data set A,0.0740020010005003,0.0369230769230769,0.749796251018745,0.976985096981603,0.9489744872436218,2.8991753932695037,-4.679201964030465,0.9987316842794579,5.218496967418202,-4.070895673467778
knapPI_15_500_1000_70,data set A,0.60597995991984,0.003003003003003,0.836,0.999992119667723,0.56312625250501,-4.214993987974799,-5.496889614256141,0.9951936884924008,2.3245405715197642,-4.568109357469255
knapPI_16_10000_1000_22,data set A,0.998998179817982,0.001,0.572551910554122,0.93676416680021,0.11621162116211621,-0.03315696046822883,-5.701265670106403,0.9995718158022793,9.576680483643598,-2.790958968240985
knapPI_13_5000_1000_65,data set A,0.290991478295659,0.0855670103092784,0.7924,0.999721275976806,0.7291458291658331,5.663475595646436,1.7612987818316908,0.9995344117434268,8.875985752753312,-0.45524363379373467
knapPI_12_5000_1000_58,data set A,0.0,0.00434782608695652,0.8662,0.999137103288398,0.8659731946389277,5.662062987592927,-1.3385724700897765,0.9990945827037166,5.298882313126705,-0.33972254778871314
knapPI_13_2000_1000_13,data set A,0.323906953476738,0.0684782608695652,0.471240471240471,0.999255992680113,0.21960980490245122,2.928925175200474,-5.6557896435538595,0.9974196938349449,3.6115435611152242,-3.2810872566146827
knapPI_14_10000_1000_43,data set A,0.95178703870387,0.001,0.6508,0.983590279191811,0.2522252225222522,-0.07501940482357454,-4.742721259132988,0.9996958098270222,10.454115682145822,-2.6352909631759305
knapPI_12_2000_1000_36,data set A,0.0889404702351176,0.0438202247191011,0.730414746543779,0.998948512931215,0.6208104052026013,2.894113420902549,-5.558416685789942,0.998627595005219,4.658378852736739,-4.052179740712524
knapPI_14_2000_1000_43,data set A,0.954646823411706,0.001,0.654,0.984464927936731,0.24862431215607803,-2.3328970075823072,-5.517029664253551,0.99845640826234,5.776644413444022,-4.1679749134788455
knapPI_6_50_1000000_55,data set A,0.0,0.0274117453202603,0.72,1.0,0.6938775510204082,-4.79860808636437,-0.7866087117759737,0.9572220579706664,4.627088056430117,-2.7879308548458184
knapPI_12_5000_1000_4,data set A,0.40093050610122,0.0496402877697842,0.321872713972202,0.998231125677693,0.10502100420084017,5.657614874513838,-3.9638335786323458,0.9981779263740734,4.749320343562583,-3.832299033541118
knapPI_6_50_10000000_25,data set A,0.0,0.000585842893168999,0.54,1.0,0.5102040816326531,-4.089623517879873,2.0194138795892043,0.9331371245908187,5.34173652411372,0.07361109202979335
